longitude,latitude,siteID
121.5398226,25.1131676,466930
120.4860614,26.3668741,467990
120.187332,23.007762,467410
121.811353,24.836469,467080
120.3106892,22.7330049,467441
120.5119407,23.4594277,467480
120.9693992,23.9435543,467650
120.147833,23.507595,467480
120.29438,22.895372,467410
121.267057,22.984771,467610
121.5920314,25.0431763,466920
121.16041,25.03233,467050
121.7966008,24.8246191,467080
121.0236311,23.1862037,467550
120.3146014,22.5540466,467441
121.4902563,25.1132329,466900
120.258406,23.761214,467480
120.478863,22.515348,467441
120.5870508,23.2976322,467480
121.1692911,24.9779949,467050
121.6327456,25.2331803,466910
119.6721377,23.2564257,467300
120.2131316,23.3329666,467480
121.5361476,25.0299282,466920
120.2345346,22.976762,467410
120.1239682,23.2671496,467420
121.1818432,25.0900798,467050
120.910635,24.8110443,467571
120.99632,23.9768367,467650
121.6098534,23.9657393,466990
121.4248634,25.1813713,466900
121.5524769,25.0695845,466920
120.2079391,22.9847874,467410
120.471102,23.6748526,467480
119.9778554,25.9665045,467990
120.5081964,22.711075,467441
121.4097473,25.1667169,466900
121.208239,25.084658,467050
121.5547273,23.9861595,466990
120.283829,23.872359,467270
121.5699649,24.9823334,466881
120.2864227,22.6592831,467441
120.3552105,24.0119141,467270
120.9175068,24.793566,467571
120.376296,22.6158463,467441
121.5541559,23.8943173,466990
120.574683,23.596294,467480
121.2339527,25.0972187,467050
120.4623562,23.4765272,467480
120.2079821,22.9847874,467410
121.5628946,25.0367766,466920
120.9196016,24.8249477,467571
120.471,23.6750933,467480
121.5458835,23.8988932,466990
121.2546859,25.0784719,466900
120.2280072,22.9495554,467410
120.235367,23.005872,467410
121.5953775,24.0205219,466990
120.6824836,23.7601327,467270
121.5548117,25.0704824,466920
118.4083579,24.4699536,467110
121.19792,25.08236,467050
120.50406,23.663315,467480
121.4232481,24.9735514,466881
121.8333864,24.5211676,467080
120.604777,22.6574332,467441
121.177587,25.082468,467050
120.1689076,23.3340742,467480
121.5626043,25.0429705,466920
120.433363,23.46733,467480
120.5125462,23.8681948,467270
120.3686571,23.6309213,467480
121.6406733,25.2311614,466930
118.3092141,24.4282589,467110
118.2231045,24.4146215,467110
121.587688,23.960251,466990
120.7354938,24.1624923,467490
120.0870786,23.2110724,467420
120.1475332,23.5110876,467480
121.3683701,24.9426197,466881
120.6455843,24.1599537,467490
121.255031,25.07752,466900
120.8431721,24.1312452,467490
121.2245813,25.1044555,467050
120.6051827,22.6573051,467441
121.4914781,25.0306087,466920
120.4248031,23.9767233,467270
121.5319308,25.009881,466920
121.6060781,23.9370198,466990
120.5422539,23.9098979,467270
121.1027455,25.0193121,467050
120.5740317,22.5909483,467441
120.106844,23.2577924,467420
120.2284715,23.4627807,467480
121.252019,25.105556,466900
121.4577029,24.9774358,466881
121.4506119,25.0898159,466900
120.7984843,23.8350239,467650
121.200206,25.085431,467050
120.1985689,22.8832641,467410
119.9745591,26.2183949,467990
121.2513076,25.1002216,466900
